timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
1635379325,6073020,P1,0,3215,7279,0,1635380031
1635379325,6073020,P1,0,3215,7280,1635380151,0
1635379325,6073020,P1,0,3215,1510,1635380233,0
1635379325,6073020,P1,0,3215,3427,1635380296,0
1635379325,6073020,P1,0,3215,5560,1635380391,0
1635379325,6073020,P1,0,3215,5125,1635380564,0
1635379325,6073020,P1,0,3215,20501,1635380804,0
1635379325,6073020,P1,0,3215,8165,1635380871,0
1635379325,6073020,P1,0,3215,8160,1635381116,0
1635379314,9087020,1,0,6505,1407,1635379980,0
1635379314,9087020,1,0,6505,1408,1635380144,0
1635379314,9087020,1,0,6505,180,1635380280,0
1635379314,9087020,1,0,6505,213,1635380319,0
1635379314,9087020,1,0,6505,214,1635380379,0
1635379314,9087020,1,0,6505,215,1635380436,0
1635379314,9087020,1,0,6505,216,1635380503,0
1635379314,9087020,1,0,6505,1796,1635380520,0
1635379314,9087020,1,0,6505,2088,1635380542,0
1635379314,9087020,1,0,6505,2089,1635380563,0
1635379314,9087020,1,0,6505,2090,1635380583,0
1635379314,9087020,1,0,6505,20673,1635380700,0
1635379314,9087020,1,0,6505,22313,1635380880,0
1635379314,9087020,1,0,6505,20674,1635381120,0
1635379311,6182020,17,0,6105,1717,1635379585,0
1635379311,6182020,17,0,6105,1525,1635379652,0
1635379311,6182020,17,0,6105,1526,1635379668,0
1635379311,6182020,17,0,6105,1528,1635379715,0
1635379311,6182020,17,0,6105,1529,1635379740,0
1635379311,6182020,17,0,6105,1854,1635379795,0
1635379311,6182020,17,0,6105,1855,1635379830,0
1635379311,6182020,17,0,6105,1857,1635379862,0
1635379311,6182020,17,0,6105,1858,1635379913,0
1635379311,6182020,17,0,6105,19350,1635379940,0
1635379311,6182020,17,0,6105,19351,1635379965,0
1635379311,6182020,17,0,6105,1861,1635379989,0
1635379311,6182020,17,0,6105,1862,1635380015,0
1635379311,6182020,17,0,6105,1863,1635380052,0
1635379311,6182020,17,0,6105,1864,1635380071,0
1635379311,6182020,17,0,6105,1540,1635380102,0
1635379311,6182020,17,0,6105,18308,1635380121,0
1635379311,6182020,17,0,6105,1911,1635380177,0
1635379311,6182020,17,0,6105,22825,1635380190,0
1635379311,6182020,17,0,6105,1975,1635380224,0
1635379311,6182020,17,0,6105,1705,1635380420,0
1635379311,6182020,17,0,6105,1706,1635380435,0
1635379311,6182020,17,0,6105,1707,1635380469,0
1635379311,6182020,17,0,6105,1708,1635380503,0
1635379311,6182020,17,0,6105,1709,1635380537,0
1635379311,6182020,17,0,6105,1710,1635380575,0
1635379311,6182020,17,0,6105,1719,1635380621,0
1635379311,6182020,17,0,6105,1720,1635380662,0
1635379311,6182020,17,0,6105,1721,1635380735,0
1635379311,6182020,17,0,6105,15952,1635380823,0
1635379311,6182020,17,0,6105,1553,1635380886,0
1635379311,6182020,17,0,6105,1554,1635380915,0
1635379311,6182020,17,0,6105,1556,1635380997,0
1635379311,6182020,17,0,6105,1557,1635381035,0
1635379311,6182020,17,0,6105,625,1635381084,0
1635379311,6182020,17,0,6105,626,1635381122,0
1635379323,8145020,P3,0,6124,16063,1635380472,0
1635379323,8145020,P3,0,6124,15879,1635380535,0
1635379323,8145020,P3,0,6124,15878,1635380690,0
1635379323,8145020,P3,0,6124,15880,1635380760,0
1635379323,8145020,P3,0,6124,8154,1635380848,0
1635379323,8145020,P3,0,6124,8161,1635381060,0
1635379253,13308020,14,0,6508,19883,0,1635380085
1635379253,13308020,14,0,6508,18289,1635380091,0
1635379253,13308020,14,0,6508,1413,1635380176,0
1635379253,13308020,14,0,6508,1414,1635380217,0
1635379253,13308020,14,0,6508,1415,1635380229,0
1635379253,13308020,14,0,6508,1416,1635380239,0
1635379253,13308020,14,0,6508,16086,1635380258,0
1635379253,13308020,14,0,6508,1418,1635380269,0
1635379253,13308020,14,0,6508,1419,1635380385,0
1635379253,13308020,14,0,6508,18291,1635380577,0
1635379253,13308020,14,0,6508,1421,1635380599,0
1635379253,13308020,14,0,6508,1422,1635380663,0
1635379253,13308020,14,0,6508,1424,1635380686,0
1635379253,13308020,14,0,6508,1425,1635380704,0
1635379253,13308020,14,0,6508,18292,1635380745,0
1635379253,13308020,14,0,6508,1427,1635380779,0
1635379253,13308020,14,0,6508,16963,1635380795,0
1635379253,13308020,14,0,6508,18293,1635380808,0
1635379253,13308020,14,0,6508,1429,1635380833,0
1635379253,13308020,14,0,6508,1430,1635380855,0
1635379253,13308020,14,0,6508,1431,1635380871,0
1635379253,13308020,14,0,6508,1432,1635380885,0
1635379253,13308020,14,0,6508,1433,1635380896,0
1635379253,13308020,14,0,6508,1434,1635380934,0
1635379253,13308020,14,0,6508,1435,1635380965,0
1635379253,13308020,14,0,6508,1436,1635381015,0
1635379253,13308020,14,0,6508,18294,1635381045,0
1635379253,13308020,14,0,6508,1438,1635381071,0
1635379316,2901020,48,0,6520,4833,0,1635380435
1635379316,2901020,48,0,6520,22870,1635380467,0
1635379316,2901020,48,0,6520,4838,1635380483,0
1635379316,2901020,48,0,6520,4839,1635380507,0
1635379316,2901020,48,0,6520,4840,1635380540,0
1635379316,2901020,48,0,6520,4841,1635380648,0
1635379316,2901020,48,0,6520,4842,1635380726,0
1635379316,2901020,48,0,6520,19877,1635380772,0
1635379316,2901020,48,0,6520,4844,1635380801,0
1635379316,2901020,48,0,6520,18465,1635380863,0
1635379316,2901020,48,0,6520,4847,1635380915,0
1635379316,2901020,48,0,6520,4848,1635380964,0
1635379316,2901020,48,0,6520,4850,1635381017,0
1635379316,2901020,48,0,6520,4852,1635381067,0
1635379316,2901020,48,0,6520,4853,1635381095,0
1635379332,2712020,71A,0,3320,8209,1635379298,0
1635379332,2712020,71A,0,3320,8210,1635379341,0
1635379332,2712020,71A,0,3320,8211,1635379366,0
1635379332,2712020,71A,0,3320,8212,1635379388,0
1635379332,2712020,71A,0,3320,8213,1635379413,0
1635379332,2712020,71A,0,3320,8214,1635379443,0
1635379332,2712020,71A,0,3320,8215,1635379470,0
1635379332,2712020,71A,0,3320,8216,1635379507,0
1635379332,2712020,71A,0,3320,19011,1635379537,0
1635379332,2712020,71A,0,3320,8218,1635379574,0
1635379332,2712020,71A,0,3320,8219,1635379601,0
1635379332,2712020,71A,0,3320,8220,1635379648,0
1635379332,2712020,71A,0,3320,8221,1635379693,0
