timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
1634342452,11498020,29,0,6230,40.44261169433594,-79.99922943115234
1634342486,5899020,Y46,0,6233,40.29334259033203,-79.88756561279297
1634342463,566020,53L,0,6115,40.4045524597168,-79.90814208984375
1634342481,3840020,61C,0,5817,40.383548736572266,-79.85860443115234
1634342484,9969020,20,0,6227,40.461021423339844,-80.04960632324219
1634342486,9243020,71B,0,6468,40.44784164428711,-79.93669128417969
1634342462,1093020,Y49,0,6347,40.33015441894531,-79.92350006103516
1634342476,13951020,24,0,6228,40.47032165527344,-80.07058715820312
1634342462,14009020,59,0,6120,40.41292953491211,-79.89737701416016
1634342480,10759020,61B,0,6241,40.41375732421875,-79.85314178466797
1634342458,13620020,71D,0,6362,40.454322814941406,-79.91203308105469
1634342485,1849020,71B,0,6361,40.479698181152344,-79.9193344116211
1634342459,11438020,2,0,6001,40.49375915527344,-79.95144653320312
1634342478,998020,61A,0,6243,40.415714263916016,-79.87847900390625
1634342475,7971020,55,0,6242,40.32284927368164,-79.92962646484375
1634342481,14733020,61C,0,6121,40.44426345825195,-79.94933319091797
1634342458,2414020,1,0,6003,40.4536018371582,-80.00005340576172
1634342469,4950020,51,0,6124,40.43064880371094,-80.00070190429688
1634342479,6283020,69,0,6366,40.399383544921875,-79.7695541381836
1634342467,12991020,88,0,6365,40.44476318359375,-80.0006332397461
1634342440,4172020,81,0,6126,40.430419921875,-79.9771957397461
1634342483,14384020,86,0,6368,40.46311569213867,-79.95177459716797
1634342472,4503020,61B,0,6246,40.43318176269531,-79.89430236816406
1634342468,848020,64,0,6367,40.45278549194336,-79.92069244384766
1634342465,8772020,87,0,6360,40.45824432373047,-79.97212982177734
1634342478,8702020,71C,0,5941,40.43775939941406,-79.97294616699219
1634342485,11444020,P3,0,6118,40.459625244140625,-79.92210388183594
1634342445,6870020,12,0,5702,40.5444450378418,-80.0102767944336
1634342485,3670020,93,0,6130,40.433677673339844,-79.93102264404297
1634342430,10709020,13,0,6014,40.444461822509766,-80.00116729736328
1634342484,4353020,60,0,6135,40.35228729248047,-79.85665893554688
1634342487,11462020,77,0,6256,40.45641326904297,-79.96429443359375
1634342480,4789020,24,0,6016,40.474632263183594,-80.07965087890625
1634342476,513020,Y49,0,6250,40.411991119384766,-80.00859069824219
1634342471,6752020,77,0,5717,40.4619026184082,-79.76386260986328
1634342461,4748020,P1,0,3415,40.441810607910156,-79.99750518798828
1634342486,3819020,54,0,6007,40.45949935913086,-79.94637298583984
1634342479,278020,31,0,5710,40.4381103515625,-80.0482177734375
1634342474,2687020,51,0,6248,40.4139404296875,-79.98834228515625
1634342479,2549020,59,0,6127,40.40815734863281,-79.894287109375
1634342457,10271020,71C,0,6369,40.4519157409668,-79.95194244384766
1634342476,2469020,14,0,6008,40.588287353515625,-80.2286376953125
1634342485,8516020,81,0,6129,40.4398078918457,-79.97029876708984
1634342469,3073020,75,0,6142,40.44303894042969,-79.95661163330078
1634342428,5416020,67,0,6144,40.43754577636719,-79.75941467285156
1634342475,8941020,71D,0,6145,40.43828582763672,-79.9788589477539
1634342481,3221020,86,0,6266,40.45773696899414,-79.94171142578125
1634342486,10593020,67,0,6140,40.44414138793945,-79.88703918457031
1634342484,4895020,82,0,6260,40.46414566040039,-79.90096282958984
1634342466,12526020,61D,0,3306,40.43288803100586,-79.9230728149414
1634342472,681020,38,0,6018,40.38323211669922,-80.09355163574219
1634342457,4089020,79,0,6153,40.449378967285156,-79.89118194580078
1634342459,5682020,Y46,0,6032,40.419986724853516,-80.00891876220703
1634342485,9278020,71A,0,7002,40.467525482177734,-79.9282455444336
1634342466,1805020,77,0,6155,40.440208435058594,-79.99897766113281
1634342475,6565020,Y47,0,6036,40.33015441894531,-79.92350006103516
1634342480,7650020,61C,0,6035,40.43690490722656,-79.9659194946289
1634342486,8906020,82,0,6156,40.46067810058594,-79.9227523803711
1634342462,4738020,93,0,6038,40.46181869506836,-79.95438385009766
1634342467,10338020,P1,0,3321,40.415122985839844,-79.8794937133789
1634342482,5490020,28X,0,6272,40.426082611083984,-80.07280731201172
1634342465,12719020,81,0,6030,40.44036102294922,-79.99307250976562
1634342431,5390020,67,0,6150,40.44582748413086,-79.76016998291016
1634342471,1199020,61A,0,3317,40.444480895996094,-79.95472717285156
1634342480,1705020,P68,0,6149,40.43198776245117,-79.78925323486328
1634342483,1910020,59,0,6043,40.35261535644531,-79.8493881225586
