timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
1635297117,9087020,1,0,6307,12802,1635297134,0
1635297117,9087020,1,0,6307,12803,1635297149,0
1635297117,9087020,1,0,6307,12804,1635297163,0
1635297117,9087020,1,0,6307,12805,1635297175,0
1635297117,9087020,1,0,6307,12806,1635297193,0
1635297117,9087020,1,0,6307,12807,1635297234,0
1635297117,9087020,1,0,6307,12808,1635297359,0
1635297117,9087020,1,0,6307,12658,1635297455,0
1635297117,9087020,1,0,6307,12659,1635297477,0
1635297117,9087020,1,0,6307,12660,1635297498,0
1635297117,9087020,1,0,6307,12661,1635297528,0
1635297117,9087020,1,0,6307,12809,1635297680,0
1635297117,9087020,1,0,6307,12813,1635297752,0
1635297117,9087020,1,0,6307,12814,1635297772,0
1635297117,9087020,1,0,6307,12815,1635297805,0
1635297117,9087020,1,0,6307,12817,1635297863,0
1635297117,9087020,1,0,6307,12818,1635297885,0
1635297117,9087020,1,0,6307,12819,1635297905,0
1635297117,9087020,1,0,6307,12820,1635297935,0
1635297117,9087020,1,0,6307,19820,1635297964,0
1635297117,9087020,1,0,6307,21339,1635298082,0
1635297117,9087020,1,0,6307,21340,1635298155,0
1635297117,9087020,1,0,6307,21341,1635298189,0
1635297117,9087020,1,0,6307,12826,1635298217,0
1635297117,9087020,1,0,6307,21345,1635298299,0
1635297117,9087020,1,0,6307,16595,1635298315,0
1635297117,9087020,1,0,6307,21344,1635298336,0
1635297117,9087020,1,0,6307,12830,1635298365,0
1635297123,11826020,61B,0,6621,3246,1635297129,0
1635297123,11826020,61B,0,6621,3247,1635297144,0
1635297123,11826020,61B,0,6621,3248,1635297172,0
1635297123,11826020,61B,0,6621,7112,1635297189,0
1635297123,11826020,61B,0,6621,7113,1635297205,0
1635297123,11826020,61B,0,6621,7114,1635297217,0
1635297123,11826020,61B,0,6621,26,1635297367,0
1635297123,11826020,61B,0,6621,27,1635297391,0
1635297123,11826020,61B,0,6621,28,1635297426,0
1635297123,11826020,61B,0,6621,29,1635297457,0
1635297123,11826020,61B,0,6621,20959,1635297490,0
1635297123,11826020,61B,0,6621,31,1635297539,0
1635297123,11826020,61B,0,6621,2568,1635297588,0
1635297123,11826020,61B,0,6621,7115,1635297637,0
1635297123,11826020,61B,0,6621,7117,1635297717,0
1635297123,11826020,61B,0,6621,7119,1635297753,0
1635297123,11826020,61B,0,6621,18173,1635297780,0
1635297123,11826020,61B,0,6621,7121,1635297819,0
1635297123,11826020,61B,0,6621,20103,1635297855,0
1635297123,11826020,61B,0,6621,15659,1635297874,0
1635297123,11826020,61B,0,6621,7124,1635297913,0
1635297123,11826020,61B,0,6621,7125,1635297942,0
1635297123,11826020,61B,0,6621,7126,1635297997,0
1635297123,11826020,61B,0,6621,7127,1635298057,0
1635297123,11826020,61B,0,6621,7128,1635298072,0
1635297123,11826020,61B,0,6621,7129,1635298090,0
1635297123,11826020,61B,0,6621,7130,1635298124,0
1635297123,11826020,61B,0,6621,7132,1635298278,0
1635297123,11826020,61B,0,6621,7234,1635298297,0
1635297123,11826020,61B,0,6621,7235,1635298315,0
1635297123,11826020,61B,0,6621,7236,1635298334,0
1635297123,11826020,61B,0,6621,7237,1635298349,0
1635297123,11826020,61B,0,6621,7238,1635298373,0
1635297123,11826020,61B,0,6621,7239,1635298392,0
1635297123,11826020,61B,0,6621,7240,1635298413,0
1635297123,11826020,61B,0,6621,7241,1635298444,0
1635297123,11826020,61B,0,6621,7242,1635298484,0
1635297123,11826020,61B,0,6621,19006,1635298552,0
1635297123,11826020,61B,0,6621,7245,1635298590,0
1635297123,11826020,61B,0,6621,7246,1635298613,0
1635297123,11826020,61B,0,6621,7247,1635298642,0
1635297123,11826020,61B,0,6621,7248,1635298657,0
1635297123,11826020,61B,0,6621,7249,1635298674,0
1635297123,11826020,61B,0,6621,7250,1635298690,0
1635297123,11826020,61B,0,6621,7252,1635298735,0
1635297123,11826020,61B,0,6621,7253,1635298758,0
1635297123,11826020,61B,0,6621,7254,1635298773,0
1635297123,11826020,61B,0,6621,7255,1635298788,0
1635297123,11826020,61B,0,6621,7256,1635298816,0
1635297123,11826020,61B,0,6621,7257,1635298837,0
1635297123,11826020,61B,0,6621,7258,1635298862,0
1635297123,11826020,61B,0,6621,7259,1635298903,0
1635297114,9385020,59,0,6533,20299,1635297131,0
1635297114,9385020,59,0,6533,10902,1635297168,0
1635297114,9385020,59,0,6533,10903,1635297198,0
1635297114,9385020,59,0,6533,10905,1635297229,0
1635297114,9385020,59,0,6533,10906,1635297246,0
1635297114,9385020,59,0,6533,10907,1635297273,0
1635297114,9385020,59,0,6533,10908,1635297303,0
1635297114,9385020,59,0,6533,10909,1635297330,0
1635297114,9385020,59,0,6533,15428,1635297431,0
1635297114,9385020,59,0,6533,17740,1635297490,0
1635297114,9385020,59,0,6533,15423,1635297510,0
1635297114,9385020,59,0,6533,17737,1635297606,0
1635297114,9385020,59,0,6533,20285,1635297650,0
1635297114,9385020,59,0,6533,17647,1635297690,0
1635297114,9385020,59,0,6533,19991,1635297721,0
1635297114,9385020,59,0,6533,17824,1635297760,0
1635297114,9385020,59,0,6533,21318,1635297784,0
1635297114,9385020,59,0,6533,20834,1635297871,0
1635297114,9385020,59,0,6533,19993,1635297905,0
1635297114,9385020,59,0,6533,20850,1635298105,0
1635297114,9385020,59,0,6533,20694,1635298230,0
1635297114,9385020,59,0,6533,20427,1635298275,0
1635297114,9385020,59,0,6533,20428,1635298306,0
1635297114,9385020,59,0,6533,20431,1635298327,0
1635297114,9385020,59,0,6533,7210,1635298348,0
1635297114,9385020,59,0,6533,7211,1635298380,0
1635297114,9385020,59,0,6533,7212,1635298417,0
1635297114,9385020,59,0,6533,7213,1635298430,0
1635297114,9385020,59,0,6533,7215,1635298479,0
1635297114,9385020,59,0,6533,16500,1635298533,0
1635297114,9385020,59,0,6533,7217,1635298554,0
1635297114,9385020,59,0,6533,7218,1635298590,0
1635297114,9385020,59,0,6533,7308,1635298638,0
1635297114,9385020,59,0,6533,19411,1635298675,0
1635297114,9385020,59,0,6533,7159,1635298712,0
1635297114,9385020,59,0,6533,7160,1635298744,0
1635297114,9385020,59,0,6533,7161,1635298782,0
1635297114,9385020,59,0,6533,16177,1635298830,0
1635297114,9385020,59,0,6533,7163,1635298860,0
1635297114,9385020,59,0,6533,7164,1635298882,0
