timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
1633823864,5671070,Y46,0,6336,4833,0,1633824723
1633823864,5671070,Y46,0,6336,22870,1633824759,0
1633823864,5671070,Y46,0,6336,4838,1633824771,0
1633823864,5671070,Y46,0,6336,4839,1633824793,0
1633823864,5671070,Y46,0,6336,4840,1633824838,0
1633823864,5671070,Y46,0,6336,6096,1633824940,0
1633823864,5671070,Y46,0,6336,19685,1633825203,0
1633823864,5671070,Y46,0,6336,6098,1633825288,0
1633823864,5671070,Y46,0,6336,20224,1633825356,0
1633823864,5671070,Y46,0,6336,6849,1633825468,0
1633823864,5671070,Y46,0,6336,6850,1633825544,0
1633823864,5671070,Y46,0,6336,6851,1633825576,0
1633823864,5671070,Y46,0,6336,6852,1633825598,0
1633823864,5671070,Y46,0,6336,6853,1633825628,0
1633823864,5671070,Y46,0,6336,6854,1633825657,0
1633824025,12543070,61C,0,3316,10963,1633824063,0
1633824025,12543070,61C,0,3316,10964,1633824084,0
1633824025,12543070,61C,0,3316,21180,1633824109,0
1633824025,12543070,61C,0,3316,21181,1633824132,0
1633824025,12543070,61C,0,3316,10968,1633824176,0
1633824025,12543070,61C,0,3316,10969,1633824206,0
1633824025,12543070,61C,0,3316,10972,1633824247,0
1633824025,12543070,61C,0,3316,20850,1633824306,0
1633824025,12543070,61C,0,3316,10975,1633824376,0
1633824025,12543070,61C,0,3316,10976,1633824516,0
1633824025,12543070,61C,0,3316,10977,1633824549,0
1633824025,12543070,61C,0,3316,10978,1633824573,0
1633824025,12543070,61C,0,3316,10979,1633824640,0
1633824025,12543070,61C,0,3316,20191,1633824673,0
1633824025,12543070,61C,0,3316,10981,1633824704,0
1633824025,12543070,61C,0,3316,10982,1633824718,0
1633824025,12543070,61C,0,3316,10983,1633824736,0
1633824025,12543070,61C,0,3316,10984,1633824754,0
1633824025,12543070,61C,0,3316,16605,1633824827,0
1633824025,12543070,61C,0,3316,16606,1633824850,0
1633824025,12543070,61C,0,3316,16607,1633824866,0
1633824025,12543070,61C,0,3316,10988,1633824880,0
1633824025,12543070,61C,0,3316,10989,1633824903,0
1633824025,12543070,61C,0,3316,10991,1633824937,0
1633824025,12543070,61C,0,3316,22657,1633824947,0
1633824025,12543070,61C,0,3316,10992,1633824972,0
1633824025,12543070,61C,0,3316,20911,1633824996,0
1633824025,12543070,61C,0,3316,10994,1633825043,0
1633824025,12543070,61C,0,3316,17224,1633825214,0
1633824025,12543070,61C,0,3316,10995,1633825236,0
1633824025,12543070,61C,0,3316,9915,1633825262,0
1633824025,12543070,61C,0,3316,9916,1633825287,0
1633824025,12543070,61C,0,3316,9917,1633825317,0
1633824058,5860070,81,0,6122,2646,1633824070,0
1633824058,5860070,81,0,6122,19369,1633824086,0
1633823924,6612070,71C,0,6360,20855,1633823966,0
1633823924,6612070,71C,0,6360,1410,1633824051,0
1633823915,4752070,71B,0,3226,18161,1633823937,0
1633823915,4752070,71B,0,3226,20776,1633823976,0
1633823915,4752070,71B,0,3226,1509,1633824037,0
1633823915,4752070,71B,0,3226,3158,1633824149,0
1633823915,4752070,71B,0,3226,20855,1633824191,0
1633823915,4752070,71B,0,3226,1410,1633824276,0
1633823958,2688070,67,0,6647,7592,1633823997,0
1633823958,2688070,67,0,6647,21046,1633824106,0
1633823958,2688070,67,0,6647,20687,1633824258,0
1633823958,2688070,67,0,6647,13594,1633824290,0
1633823958,2688070,67,0,6647,13595,1633824320,0
1633823958,2688070,67,0,6647,13596,1633824350,0
1633823958,2688070,67,0,6647,21047,1633824372,0
1633823958,2688070,67,0,6647,18622,1633824427,0
1633823958,2688070,67,0,6647,13599,1633824453,0
1633823958,2688070,67,0,6647,13600,1633824489,0
1633823958,2688070,67,0,6647,13601,1633824524,0
1633823958,2688070,67,0,6647,17110,1633824540,0
1633823958,2688070,67,0,6647,17109,1633824574,0
1633823958,2688070,67,0,6647,21634,1633824619,0
1633823958,2688070,67,0,6647,20116,1633824646,0
1633823958,2688070,67,0,6647,13603,1633824781,0
1633823958,2688070,67,0,6647,13604,1633824832,0
1633823958,2688070,67,0,6647,13605,1633824903,0
1633823958,2688070,67,0,6647,13606,1633824944,0
1633823958,2688070,67,0,6647,13607,1633824976,0
1633823958,2688070,67,0,6647,13609,1633825037,0
1633823958,2688070,67,0,6647,13610,1633825096,0
1633823958,2688070,67,0,6647,13611,1633825175,0
1633824003,8081070,77,0,6550,20696,0,1633824900
1633824003,8081070,77,0,6550,22769,1633824920,0
1633824003,8081070,77,0,6550,20697,1633824959,0
1633824003,8081070,77,0,6550,14759,1633824968,0
1633824003,8081070,77,0,6550,14760,1633825001,0
1633824003,8081070,77,0,6550,14762,1633825051,0
1633824003,8081070,77,0,6550,14763,1633825083,0
1633824003,8081070,77,0,6550,14647,1633825104,0
1633824003,8081070,77,0,6550,14164,1633825151,0
1633824003,8081070,77,0,6550,14165,1633825173,0
1633824003,8081070,77,0,6550,14382,1633825237,0
1633824003,8081070,77,0,6550,19055,1633825258,0
1633824003,8081070,77,0,6550,22826,1633825270,0
1633824003,8081070,77,0,6550,14384,1633825311,0
1633824003,8081070,77,0,6550,14385,1633825343,0
1633824003,8081070,77,0,6550,14386,1633825355,0
1633824003,8081070,77,0,6550,14387,1633825380,0
1633824003,8081070,77,0,6550,14388,1633825402,0
1633824003,8081070,77,0,6550,19056,1633825445,0
1633824003,8081070,77,0,6550,14390,1633825457,0
1633824003,8081070,77,0,6550,14391,1633825482,0
1633824003,8081070,77,0,6550,19057,1633825502,0
1633824003,8081070,77,0,6550,14393,1633825524,0
1633824003,8081070,77,0,6550,14394,1633825537,0
1633824003,8081070,77,0,6550,19058,1633825570,0
1633824003,8081070,77,0,6550,14396,1633825598,0
1633824003,8081070,77,0,6550,14397,1633825622,0
1633824003,8081070,77,0,6550,14399,1633825671,0
1633824003,8081070,77,0,6550,14400,1633825688,0
1633824003,8081070,77,0,6550,14401,1633825702,0
1633824003,8081070,77,0,6550,14402,1633825727,0
1633824003,8081070,77,0,6550,19059,1633825760,0
1633824003,8081070,77,0,6550,14404,1633825770,0
1633824003,8081070,77,0,6550,14405,1633825786,0
1633824003,8081070,77,0,6550,14406,1633825799,0
1633824002,4047070,P1,0,3321,7279,0,1633824319
1633824002,4047070,P1,0,3321,7280,1633824499,0
1633824002,4047070,P1,0,3321,1510,1633824581,0
