timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,stop_id,arrival,departure
1628812955,8420020,P1,0,3336,7279,0,1628814480
1628812955,8420020,P1,0,3336,7280,1628814600,0
1628812955,8420020,P1,0,3336,1510,1628814682,0
1628812955,6130020,13,0,6305,1273,1628812956,0
1628812955,6130020,13,0,6305,1274,1628812990,0
1628812955,6130020,13,0,6305,1275,1628813019,0
1628812955,6130020,13,0,6305,1277,1628813046,0
1628812955,6130020,13,0,6305,1278,1628813066,0
1628812955,6130020,13,0,6305,1279,1628813117,0
1628812955,6130020,13,0,6305,1280,1628813146,0
1628812955,6130020,13,0,6305,1281,1628813175,0
1628812955,6130020,13,0,6305,19564,1628813195,0
1628812955,6130020,13,0,6305,19752,1628813255,0
1628812955,6130020,13,0,6305,19753,1628813328,0
1628812955,6130020,13,0,6305,22670,1628813350,0
1628812955,6130020,13,0,6305,19754,1628813374,0
1628812955,6130020,13,0,6305,1288,1628813401,0
1628812955,6130020,13,0,6305,1289,1628813425,0
1628812955,6130020,13,0,6305,1290,1628813446,0
1628812955,6130020,13,0,6305,1291,1628813466,0
1628812955,6130020,13,0,6305,1007,1628813489,0
1628812955,6130020,13,0,6305,1008,1628813515,0
1628812955,6130020,13,0,6305,1009,1628813541,0
1628812955,6130020,13,0,6305,1010,1628813590,0
1628812955,6130020,13,0,6305,1011,1628813636,0
1628812955,6130020,13,0,6305,617,1628813660,0
1628812955,6130020,13,0,6305,618,1628813682,0
1628812955,6130020,13,0,6305,16529,1628813739,0
1628812955,6130020,13,0,6305,619,1628813768,0
1628812955,5080020,71C,0,6369,8196,1628812988,0
1628812955,5080020,71C,0,6369,8197,1628813039,0
1628812955,5080020,71C,0,6369,2631,1628813085,0
1628812955,5080020,71C,0,6369,2632,1628813112,0
1628812955,5080020,71C,0,6369,20761,1628813149,0
1628812955,5080020,71C,0,6369,2634,1628813190,0
1628812955,5080020,71C,0,6369,2635,1628813255,0
1628812955,5080020,71C,0,6369,1171,1628813315,0
1628812955,5080020,71C,0,6369,33,1628813355,0
1628812955,5080020,71C,0,6369,34,1628813396,0
1628812955,5080020,71C,0,6369,35,1628813440,0
1628812955,5080020,71C,0,6369,36,1628813495,0
1628812955,5080020,71C,0,6369,38,1628813549,0
1628812955,5080020,71C,0,6369,2639,1628813589,0
1628812955,5080020,71C,0,6369,22747,1628813629,0
1628812955,5080020,71C,0,6369,18165,1628813672,0
1628812955,5080020,71C,0,6369,2643,1628813703,0
1628812955,5080020,71C,0,6369,2644,1628813717,0
1628812955,5080020,71C,0,6369,18164,1628813746,0
1628812955,5080020,71C,0,6369,3147,1628813775,0
1628812955,5080020,71C,0,6369,3148,1628813790,0
1628812955,5080020,71C,0,6369,3149,1628813810,0
1628812955,5080020,71C,0,6369,3150,1628813835,0
1628812955,5080020,71C,0,6369,3151,1628813855,0
1628812955,5080020,71C,0,6369,3152,1628813882,0
1628812955,5080020,71C,0,6369,3154,1628813906,0
1628812955,5080020,71C,0,6369,3155,1628813922,0
1628812955,5080020,71C,0,6369,3156,1628813942,0
1628812955,5080020,71C,0,6369,3157,1628813975,0
1628812955,5080020,71C,0,6369,18161,1628813996,0
1628812955,5080020,71C,0,6369,20776,1628814035,0
1628812955,5080020,71C,0,6369,1509,1628814087,0
1628812955,5080020,71C,0,6369,3158,1628814183,0
1628812955,5080020,71C,0,6369,20855,1628814219,0
1628812955,5080020,71C,0,6369,1410,1628814292,0
1628812955,4344020,57,0,6242,22805,1628812984,0
1628812955,4344020,57,0,6242,12107,1628813026,0
1628812955,4344020,57,0,6242,12108,1628813053,0
1628812955,4344020,57,0,6242,12109,1628813074,0
1628812955,4344020,57,0,6242,18453,1628813097,0
1628812955,4344020,57,0,6242,12111,1628813113,0
1628812955,4344020,57,0,6242,12112,1628813132,0
1628812955,4344020,57,0,6242,12113,1628813147,0
1628812955,4344020,57,0,6242,21449,1628813159,0
1628812955,4344020,57,0,6242,12115,1628813185,0
1628812955,4344020,57,0,6242,12116,1628813208,0
1628812955,4344020,57,0,6242,18455,1628813229,0
1628812955,4344020,57,0,6242,12118,1628813251,0
1628812955,4344020,57,0,6242,18457,1628813280,0
1628812955,4344020,57,0,6242,12091,1628813337,0
1628812955,4344020,57,0,6242,20887,1628813417,0
1628812955,4344020,57,0,6242,20176,1628813443,0
1628812955,4344020,57,0,6242,12123,1628813547,0
1628812955,4344020,57,0,6242,18458,1628813614,0
1628812955,4344020,57,0,6242,10959,1628813650,0
1628812955,4344020,57,0,6242,10961,1628813797,0
1628812955,4344020,57,0,6242,17519,1628813817,0
1628812955,4344020,57,0,6242,15428,1628813913,0
1628812955,4344020,57,0,6242,17740,1628813976,0
1628812955,4344020,57,0,6242,15423,1628813997,0
1628812955,4344020,57,0,6242,20834,1628814052,0
1628812955,4344020,57,0,6242,15418,1628814117,0
1628812955,6531020,56,0,6338,12166,0,1628813820
1628812955,6531020,56,0,6338,21490,1628813880,0
1628812955,6531020,56,0,6338,12167,1628813904,0
1628812955,6531020,56,0,6338,12168,1628813942,0
1628812955,6531020,56,0,6338,10628,1628813967,0
1628812955,6531020,56,0,6338,10629,1628813985,0
1628812955,6531020,56,0,6338,12170,1628814015,0
1628812955,6531020,56,0,6338,21496,1628814068,0
1628812955,6531020,56,0,6338,21497,1628814087,0
1628812955,6531020,56,0,6338,9900,1628814180,0
1628812955,6531020,56,0,6338,17224,1628814256,0
1628812955,6531020,56,0,6338,10995,1628814280,0
1628812955,6531020,56,0,6338,9915,1628814309,0
1628812955,6531020,56,0,6338,9916,1628814337,0
1628812955,6531020,56,0,6338,9917,1628814369,0
1628812955,6531020,56,0,6338,20933,1628814420,0
1628812955,6531020,56,0,6338,9920,1628814450,0
1628812955,13693020,53L,0,6240,20909,1628813157,0
1628812955,13693020,53L,0,6240,9618,1628813190,0
1628812955,10198020,Y49,0,6041,9827,1628813149,0
1628812955,10198020,Y49,0,6041,11216,1628813238,0
1628812955,10198020,Y49,0,6041,4828,1628813417,0
1628812955,10198020,Y49,0,6041,4829,1628813491,0
1628812955,10198020,Y49,0,6041,21711,1628813527,0
1628812955,10198020,Y49,0,6041,4832,1628813572,0
1628812955,3895020,Y46,0,6627,11194,0,1628814300
1628812955,3895020,Y46,0,6627,9960,1628814519,0
1628812955,3895020,Y46,0,6627,9962,1628814581,0
1628812955,3895020,Y46,0,6627,9963,1628814600,0
