timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
1636243179,8055070,59,0,6351,40.41337966918945,-79.90685272216797
1636243187,13506070,56,0,6350,40.40044403076172,-79.93844604492188
1636243198,14410070,51,0,6353,40.42169952392578,-79.98429107666016
1636243176,4363070,57,0,6112,40.40994644165039,-79.944091796875
1636243184,1594070,64,0,6114,40.451419830322266,-79.92524719238281
1636243198,4518070,Y47,0,6356,40.34402084350586,-79.94490814208984
1636243183,378070,82,0,6468,40.445308685302734,-79.9765625
1636243147,4178070,29,0,6228,40.44615173339844,-79.98869323730469
1636243206,3383070,58,0,5933,40.43758010864258,-79.99646759033203
1636243181,2627070,93,0,6120,40.46406936645508,-79.953125
1636243188,1399070,28X,0,6364,40.49934387207031,-80.25696563720703
1636243184,10889070,74,0,6366,40.46101760864258,-79.92752075195312
1636243206,7856070,61A,0,6123,40.428321838378906,-79.88471984863281
1636243182,2056070,75,0,6365,40.489288330078125,-79.88298034667969
1636243182,10348070,71A,0,6367,40.43687438964844,-79.97010803222656
1636243206,2316070,59,0,6238,40.336971282958984,-79.86296081542969
1636243198,8132070,1,0,5701,40.478458404541016,-79.96863555908203
1636243204,9891070,12,0,5703,40.54536437988281,-80.00607299804688
1636243205,4773070,61B,0,6131,40.44142532348633,-79.99755859375
1636243207,10176070,61A,0,6130,40.4428596496582,-79.8851089477539
1636243207,2774070,91,0,6011,40.488075256347656,-79.89371490478516
1636243202,5260070,71A,0,6256,40.47891616821289,-79.9190902709961
1636243207,4495070,71C,0,6258,40.4635124206543,-79.9306640625
1636243183,2331070,28X,0,3417,40.4525260925293,-80.05248260498047
1636243203,1761070,67,0,5719,40.43802261352539,-79.77505493164062
1636243137,630070,P1,0,3412,40.436676025390625,-79.8856430053711
1636243206,5248070,69,0,6369,40.45005798339844,-79.8918685913086
1636243178,14355070,1,0,6008,40.50686264038086,-79.8515625
1636243190,6169070,24,0,5714,40.46843338012695,-80.11656951904297
1636243177,-551952021,P1,1,3418,40.45484161376953,-79.94358825683594
1636243184,4752070,71B,0,6266,40.43975067138672,-79.99419403076172
1636243196,310070,89,0,6145,40.46097183227539,-79.92355346679688
1636243188,13847070,48,0,6026,40.43171310424805,-80.00306701660156
1636243196,6570070,86,0,6268,40.44601058959961,-79.88339233398438
1636243197,9519070,87,0,6261,40.48190689086914,-79.9529037475586
1636243196,10658070,28X,0,3423,40.433773040771484,-80.14292907714844
1636243197,7551070,64,0,6259,40.40707015991211,-79.9193344116211
1636243206,4728070,61B,0,3309,40.43803024291992,-79.91297912597656
1636243204,8797070,61C,0,3308,40.44313430786133,-79.95368957519531
1636243197,4791070,71A,0,6157,40.44226837158203,-79.95767211914062
1636243203,6207070,55,0,6035,40.31990432739258,-79.93334197998047
1636243201,9717070,79,0,6272,40.4534797668457,-79.87336730957031
1636243195,2688070,67,0,6271,40.4387092590332,-79.76777648925781
1636243194,-454859114,61A,1,3317,40.444610595703125,-79.9444580078125
1636243191,12543070,61C,0,3315,40.3563346862793,-79.84339904785156
1636243204,2730070,61C,0,3314,40.438819885253906,-79.99118041992188
1636243204,13836070,54,0,5732,40.43642044067383,-79.96818542480469
1636243207,99070,71B,0,3319,40.46614074707031,-79.92266845703125
1636243179,9280070,51,0,6041,40.44179916381836,-79.99964141845703
1636243197,3147070,61D,0,3205,40.407623291015625,-79.91869354248047
1636243181,13099070,61D,0,3203,40.44411087036133,-79.94998931884766
1636243181,11549070,4,0,1704,40.44384002685547,-80.0034408569336
1636243202,11218070,13,0,5627,40.44947814941406,-80.0025405883789
1636243181,8240070,29,0,6610,40.4422607421875,-80.21149444580078
1636243204,13788070,86,0,6051,40.45851516723633,-79.94317626953125
1636243185,12554070,21,0,6609,40.53708267211914,-80.18551635742188
1636243188,2200070,14,0,6608,40.53969955444336,-80.17982482910156
1636243154,5345070,39,0,1719,40.44367218017578,-79.99523162841797
1636243177,8878070,16,0,6602,40.50368118286133,-80.07437133789062
1636243201,11849070,71D,0,6060,40.449893951416016,-79.89164733886719
1636243182,5002070,40,0,1723,40.44607925415039,-79.98876953125
1636243198,7733070,38,0,6611,40.383026123046875,-80.08283996582031
1636243203,2466070,61A,0,6630,40.437129974365234,-79.97371673583984
1636243207,10904070,13,0,6510,40.4928092956543,-80.04998779296875
1636243200,4758070,51,0,6631,40.34160232543945,-79.96583557128906
1636243179,14297070,Y46,0,6623,40.4214973449707,-80.00663757324219
